Symbol: ZWK22,,,Study: OPINT
Date Time,Close,Change,Open Interest
30/03/2022 11:24,1038.25,0.5,
30/03/2022 11:25,1038,-0.25,
30/03/2022 11:26,1039.75,1.75,
30/03/2022 11:27,1039.75,0,
30/03/2022 11:28,1035.25,-4.5,
30/03/2022 11:29,1039,3.75,
30/03/2022 11:30,1038,-1,
30/03/2022 11:31,1037.5,-0.5,
30/03/2022 11:32,1036.25,-1.25,
30/03/2022 11:33,1035.75,-0.5,
30/03/2022 11:34,1036,0.25,
30/03/2022 11:35,1037,1,
30/03/2022 11:36,1036.5,-0.5,
30/03/2022 11:37,1036.25,-0.25,
30/03/2022 11:38,1035.5,-0.75,
30/03/2022 11:39,1034.75,-0.75,
30/03/2022 11:40,1035,0.25,
30/03/2022 11:41,1034.5,-0.5,
30/03/2022 11:42,1034.25,-0.25,
30/03/2022 11:43,1034.5,0.25,
30/03/2022 11:44,1036.75,2.25,
30/03/2022 11:45,1037.5,0.75,
30/03/2022 11:46,1039,1.5,
30/03/2022 11:47,1039.5,0.5,
30/03/2022 11:48,1038.5,-1,
30/03/2022 11:49,1038.5,0,
30/03/2022 11:50,1038.25,-0.25,
30/03/2022 11:51,1038.5,0.25,
30/03/2022 11:52,1038.25,-0.25,
30/03/2022 11:53,1037,-1.25,
30/03/2022 11:54,1037.25,0.25,
30/03/2022 11:55,1037.5,0.25,
30/03/2022 11:56,1037.5,0,
30/03/2022 11:57,1037.5,0,
30/03/2022 11:58,1037.5,0,
30/03/2022 11:59,1038,0.5,
30/03/2022 12:00,1037.5,-0.5,
30/03/2022 12:01,1037,-0.5,
30/03/2022 12:02,1037,0,
30/03/2022 12:03,1037,0,
30/03/2022 12:04,1039,2,
30/03/2022 12:05,1040.5,1.5,
30/03/2022 12:06,1039.25,-1.25,
30/03/2022 12:07,1039.75,0.5,
30/03/2022 12:08,1038.75,-1,
30/03/2022 12:09,1039.25,0.5,
30/03/2022 12:10,1038.5,-0.75,
30/03/2022 12:11,1038.75,0.25,
30/03/2022 12:12,1038,-0.75,
30/03/2022 12:13,1037.75,-0.25,
30/03/2022 12:14,1038.25,0.5,
30/03/2022 12:15,1039.75,1.5,
30/03/2022 12:16,1040,0.25,
30/03/2022 12:17,1040,0,
30/03/2022 12:18,1039.75,-0.25,
30/03/2022 12:19,1039.25,-0.5,
30/03/2022 12:20,1038.75,-0.5,
30/03/2022 12:21,1039,0.25,
30/03/2022 12:22,1038.25,-0.75,
30/03/2022 12:24,1038,-0.25,
30/03/2022 12:25,1036.75,-1.25,
30/03/2022 12:26,1037.5,0.75,
30/03/2022 12:27,1038.5,1,
30/03/2022 12:28,1038.5,0,
30/03/2022 12:29,1039,0.5,
30/03/2022 12:30,1040,1,
30/03/2022 12:31,1040.75,0.75,
30/03/2022 12:32,1039.75,-1,
30/03/2022 12:33,1039.5,-0.25,
30/03/2022 12:34,1039.25,-0.25,
30/03/2022 12:35,1039.5,0.25,
30/03/2022 12:36,1038,-1.5,
30/03/2022 12:37,1038.75,0.75,
30/03/2022 12:38,1039.5,0.75,
30/03/2022 12:39,1040.75,1.25,
30/03/2022 12:40,1040.25,-0.5,
30/03/2022 12:41,1033.75,-6.5,
30/03/2022 12:42,1034.5,0.75,
30/03/2022 12:43,1035.75,1.25,
30/03/2022 12:44,1036,0.25,
30/03/2022 12:45,1036.5,0.5,
30/03/2022 12:46,1036,-0.5,
30/03/2022 12:47,1037,1,
30/03/2022 12:48,1035.5,-1.5,
30/03/2022 12:49,1036,0.5,
30/03/2022 12:50,1034,-2,
30/03/2022 12:51,1033.75,-0.25,
30/03/2022 12:52,1034,0.25,
30/03/2022 12:53,1034,0,
30/03/2022 12:54,1033,-1,
30/03/2022 12:55,1034.75,1.75,
30/03/2022 12:56,1034.75,0,
30/03/2022 12:57,1035.75,1,
30/03/2022 12:58,1033.5,-2.25,
30/03/2022 12:59,1033.5,0,
30/03/2022 13:00,1033.75,0.25,
30/03/2022 13:01,1032.75,-1,
30/03/2022 13:02,1029.75,-3,
30/03/2022 13:03,1030.25,0.5,
30/03/2022 13:04,1030.5,0.25,
30/03/2022 13:05,1031.25,0.75,
30/03/2022 13:06,1032,0.75,
30/03/2022 13:07,1031.25,-0.75,
30/03/2022 13:08,1031,-0.25,
30/03/2022 13:09,1029,-2,
30/03/2022 13:10,1028.75,-0.25,
30/03/2022 13:11,1028.25,-0.5,
30/03/2022 13:12,1029.5,1.25,
30/03/2022 13:13,1030.5,1,
30/03/2022 13:14,1027.25,-3.25,
30/03/2022 13:15,1028,0.75,
30/03/2022 13:16,1029.25,1.25,
30/03/2022 13:17,1030.5,1.25,
30/03/2022 13:18,1030.25,-0.25,
30/03/2022 13:19,1030.25,0,
30/03/2022 19:00,1033.25,3,
30/03/2022 19:02,1031.5,-1.75,
30/03/2022 19:03,1030.5,-1,
30/03/2022 19:04,1026,-4.5,
30/03/2022 19:05,1025.25,-0.75,
30/03/2022 19:07,1029,3.75,
30/03/2022 19:08,1029,0,
30/03/2022 19:09,1028.25,-0.75,
30/03/2022 19:10,1028,-0.25,
30/03/2022 19:11,1028.75,0.75,
30/03/2022 19:12,1030,1.25,
30/03/2022 19:13,1028.5,-1.5,
30/03/2022 19:14,1029.5,1,
30/03/2022 19:15,1028.75,-0.75,
30/03/2022 19:16,1026.75,-2,
30/03/2022 19:17,1025.25,-1.5,
30/03/2022 19:18,1024.75,-0.5,
30/03/2022 19:19,1022,-2.75,
30/03/2022 19:20,1020.75,-1.25,
30/03/2022 19:21,1021.75,1,
30/03/2022 19:24,1022,0.25,
30/03/2022 19:25,1022.5,0.5,
30/03/2022 19:26,1022.75,0.25,
30/03/2022 19:27,1023.25,0.5,
30/03/2022 19:28,1022.5,-0.75,
30/03/2022 19:29,1023.5,1,
30/03/2022 19:30,1022.5,-1,
30/03/2022 19:31,1021.5,-1,
30/03/2022 19:32,1022.25,0.75,
30/03/2022 19:34,1022.5,0.25,
30/03/2022 19:35,1022.5,0,
30/03/2022 19:36,1020.75,-1.75,
30/03/2022 19:37,1023.5,2.75,
30/03/2022 19:38,1021.75,-1.75,
30/03/2022 19:41,1025,3.25,
30/03/2022 19:42,1024.25,-0.75,
30/03/2022 19:44,1025,0.75,
30/03/2022 19:45,1025.5,0.5,
30/03/2022 19:46,1028.5,3,
30/03/2022 19:47,1027.75,-0.75,
30/03/2022 19:52,1027,-0.75,
30/03/2022 19:55,1025,-2,
30/03/2022 19:56,1025,0,
30/03/2022 19:57,1025,0,
30/03/2022 19:58,1024.75,-0.25,
30/03/2022 19:59,1025.25,0.5,
30/03/2022 20:00,1026.5,1.25,
30/03/2022 20:02,1025.75,-0.75,
30/03/2022 20:03,1025.75,0,
30/03/2022 20:04,1026.75,1,
30/03/2022 20:05,1026.5,-0.25,
30/03/2022 20:08,1026.25,-0.25,
30/03/2022 20:10,1027.5,1.25,
30/03/2022 20:12,1027.5,0,
30/03/2022 20:13,1028,0.5,
30/03/2022 20:14,1028.75,0.75,
30/03/2022 20:17,1028.5,-0.25,
30/03/2022 20:21,1026.75,-1.75,
30/03/2022 20:23,1028,1.25,
30/03/2022 20:24,1028,0,
30/03/2022 20:29,1028,0,
30/03/2022 20:31,1029,1,
30/03/2022 20:32,1029,0,
30/03/2022 20:35,1029,0,
30/03/2022 20:37,1029,0,
30/03/2022 20:38,1029,0,
30/03/2022 20:41,1029,0,
30/03/2022 20:42,1029,0,
30/03/2022 20:43,1029,0,
30/03/2022 20:44,1029.75,0.75,
30/03/2022 20:45,1029,-0.75,
30/03/2022 20:46,1029.5,0.5,
30/03/2022 20:47,1029.25,-0.25,
30/03/2022 20:48,1029.75,0.5,
30/03/2022 20:49,1028.5,-1.25,
30/03/2022 20:50,1028.5,0,
30/03/2022 20:52,1029.5,1,
30/03/2022 20:54,1029.5,0,
30/03/2022 20:56,1030,0.5,
30/03/2022 20:57,1028.5,-1.5,
30/03/2022 20:59,1030.25,1.75,
30/03/2022 21:03,1030.75,0.5,
30/03/2022 21:06,1029.5,-1.25,
30/03/2022 21:07,1029.25,-0.25,
30/03/2022 21:08,1029,-0.25,
30/03/2022 21:15,1029,0,
30/03/2022 21:25,1029,0,
30/03/2022 21:28,1029,0,
30/03/2022 21:30,1029,0,
30/03/2022 21:32,1028.5,-0.5,
30/03/2022 21:35,1029,0.5,
30/03/2022 21:37,1028.75,-0.25,
30/03/2022 21:38,1029,0.25,
30/03/2022 21:39,1028.75,-0.25,
30/03/2022 21:40,1029,0.25,
30/03/2022 21:47,1028.75,-0.25,
30/03/2022 21:48,1029,0.25,
30/03/2022 21:51,1029.75,0.75,
30/03/2022 21:52,1031.25,1.5,
30/03/2022 21:53,1031.75,0.5,
30/03/2022 21:54,1031.75,0,
30/03/2022 21:55,1031.25,-0.5,
30/03/2022 21:56,1029.75,-1.5,
30/03/2022 21:59,1029,-0.75,
30/03/2022 22:00,1029,0,
30/03/2022 22:02,1029.75,0.75,
30/03/2022 22:05,1030.25,0.5,
30/03/2022 22:07,1032.25,2,
30/03/2022 22:08,1033,0.75,
30/03/2022 22:09,1032,-1,
30/03/2022 22:11,1032.25,0.25,
30/03/2022 22:15,1033,0.75,
30/03/2022 22:16,1033.25,0.25,
30/03/2022 22:20,1031.25,-2,
30/03/2022 22:21,1031.75,0.5,
30/03/2022 22:24,1031,-0.75,
30/03/2022 22:25,1031.25,0.25,
30/03/2022 22:26,1032.25,1,
30/03/2022 22:27,1031.5,-0.75,
30/03/2022 22:29,1032,0.5,
30/03/2022 22:30,1033.25,1.25,
30/03/2022 22:31,1032.75,-0.5,
30/03/2022 22:32,1032.5,-0.25,
30/03/2022 22:35,1032.25,-0.25,
30/03/2022 22:37,1032.25,0,
30/03/2022 22:39,1034,1.75,
30/03/2022 22:41,1033.25,-0.75,
30/03/2022 22:45,1032.75,-0.5,
30/03/2022 22:46,1033.25,0.5,
30/03/2022 22:49,1032.25,-1,
30/03/2022 22:52,1032.25,0,
30/03/2022 22:56,1032.25,0,
30/03/2022 22:58,1031.25,-1,
30/03/2022 22:59,1030.75,-0.5,
30/03/2022 23:00,1032.75,2,
30/03/2022 23:03,1032.25,-0.5,
30/03/2022 23:07,1030.75,-1.5,
30/03/2022 23:08,1031.5,0.75,
30/03/2022 23:10,1031,-0.5,
30/03/2022 23:13,1031.25,0.25,
30/03/2022 23:20,1030.25,-1,
30/03/2022 23:22,1028.75,-1.5,
30/03/2022 23:25,1028.75,0,
30/03/2022 23:26,1028.75,0,
30/03/2022 23:27,1028.75,0,
30/03/2022 23:29,1030,1.25,
30/03/2022 23:33,1028.75,-1.25,
30/03/2022 23:34,1029.25,0.5,
30/03/2022 23:35,1030.5,1.25,
30/03/2022 23:36,1031.5,1,
30/03/2022 23:39,1029,-2.5,
30/03/2022 23:40,1029.25,0.25,
30/03/2022 23:41,1029.25,0,
30/03/2022 23:42,1029,-0.25,
30/03/2022 23:43,1029,0,
30/03/2022 23:50,1029,0,
30/03/2022 23:52,1029,0,
30/03/2022 23:57,1029.25,0.25,
30/03/2022 23:59,1029.5,0.25,
31/03/2022 0:05,1029.5,0,
31/03/2022 0:07,1029.25,-0.25,
31/03/2022 0:11,1029,-0.25,
31/03/2022 0:13,1028.75,-0.25,
31/03/2022 0:15,1029,0.25,
31/03/2022 0:16,1029.25,0.25,
31/03/2022 0:18,1030,0.75,
31/03/2022 0:20,1030,0,
31/03/2022 0:22,1029.75,-0.25,
31/03/2022 0:24,1029.25,-0.5,
31/03/2022 0:25,1029,-0.25,
31/03/2022 0:26,1029.75,0.75,
31/03/2022 0:28,1030,0.25,
31/03/2022 0:29,1031.25,1.25,
31/03/2022 0:30,1032.25,1,
31/03/2022 0:31,1031.5,-0.75,
31/03/2022 0:33,1034,2.5,
31/03/2022 0:34,1032.75,-1.25,
31/03/2022 0:35,1032,-0.75,
31/03/2022 0:36,1035,3,
31/03/2022 0:37,1033.75,-1.25,
31/03/2022 0:38,1033.75,0,
31/03/2022 0:39,1033.75,0,
31/03/2022 0:40,1033,-0.75,
31/03/2022 0:42,1032.5,-0.5,
31/03/2022 0:45,1033.25,0.75,
31/03/2022 0:47,1032.5,-0.75,
31/03/2022 0:50,1033.75,1.25,
31/03/2022 0:51,1033.75,0,
31/03/2022 0:52,1031.75,-2,
31/03/2022 0:53,1032.75,1,
31/03/2022 0:55,1033.5,0.75,
31/03/2022 0:56,1033.5,0,
31/03/2022 1:00,1032.75,-0.75,
31/03/2022 1:01,1034,1.25,
31/03/2022 1:02,1032.5,-1.5,
31/03/2022 1:03,1032.5,0,
31/03/2022 1:04,1032.5,0,
31/03/2022 1:06,1033.75,1.25,
31/03/2022 1:07,1033.75,0,
31/03/2022 1:08,1033.75,0,
31/03/2022 1:09,1034,0.25,
31/03/2022 1:10,1036.25,2.25,
31/03/2022 1:11,1035.5,-0.75,
31/03/2022 1:12,1035.25,-0.25,
31/03/2022 1:13,1035.75,0.5,
31/03/2022 1:14,1035.75,0,
31/03/2022 1:17,1034.25,-1.5,
31/03/2022 1:19,1034,-0.25,
31/03/2022 1:21,1034,0,
31/03/2022 1:28,1034,0,
31/03/2022 1:30,1034,0,
31/03/2022 1:31,1034,0,
31/03/2022 1:33,1033.75,-0.25,
31/03/2022 1:34,1034,0.25,
31/03/2022 1:37,1035,1,
31/03/2022 1:40,1035.5,0.5,
31/03/2022 1:41,1037.25,1.75,
31/03/2022 1:42,1036.25,-1,
31/03/2022 1:43,1035.25,-1,
31/03/2022 1:46,1035.5,0.25,
31/03/2022 1:51,1035.75,0.25,
31/03/2022 1:52,1036,0.25,
31/03/2022 1:53,1036,0,
31/03/2022 1:54,1036.25,0.25,
31/03/2022 1:55,1035,-1.25,
31/03/2022 1:57,1034,-1,
31/03/2022 1:58,1033,-1,
31/03/2022 1:59,1032.5,-0.5,
31/03/2022 2:01,1032.75,0.25,
31/03/2022 2:03,1032,-0.75,
31/03/2022 2:04,1031.25,-0.75,
31/03/2022 2:05,1030.25,-1,
31/03/2022 2:06,1030.25,0,
31/03/2022 2:10,1029.25,-1,
31/03/2022 2:12,1030.25,1,
31/03/2022 2:14,1027.5,-2.75,
31/03/2022 2:15,1028.75,1.25,
31/03/2022 2:16,1026.75,-2,
31/03/2022 2:17,1026.25,-0.5,
31/03/2022 2:18,1026.5,0.25,
31/03/2022 2:20,1027.25,0.75,
31/03/2022 2:23,1027.25,0,
31/03/2022 2:24,1026.25,-1,
31/03/2022 2:25,1027.5,1.25,
31/03/2022 2:27,1027,-0.5,
31/03/2022 2:29,1027.5,0.5,
31/03/2022 2:30,1025.25,-2.25,
31/03/2022 2:32,1025.5,0.25,
31/03/2022 2:33,1025.25,-0.25,
31/03/2022 2:34,1026.25,1,
31/03/2022 2:36,1026,-0.25,
31/03/2022 2:37,1025.75,-0.25,
31/03/2022 2:40,1025.75,0,
31/03/2022 2:41,1026.5,0.75,
31/03/2022 2:43,1027,0.5,
31/03/2022 2:44,1027.25,0.25,
31/03/2022 2:45,1027.5,0.25,
31/03/2022 2:46,1027.5,0,
31/03/2022 2:49,1026.25,-1.25,
31/03/2022 2:50,1026.25,0,
31/03/2022 2:51,1026,-0.25,
31/03/2022 3:00,1026,0,
31/03/2022 3:01,1026,0,
31/03/2022 3:05,1026.5,0.5,
31/03/2022 3:08,1026,-0.5,
31/03/2022 3:12,1026.25,0.25,
31/03/2022 3:15,1026.25,0,
31/03/2022 3:16,1027,0.75,
31/03/2022 3:19,1026.25,-0.75,
31/03/2022 3:20,1027,0.75,
31/03/2022 3:22,1027,0,
31/03/2022 3:23,1026.75,-0.25,
31/03/2022 3:24,1027,0.25,
31/03/2022 3:25,1026.5,-0.5,
31/03/2022 3:26,1027,0.5,
31/03/2022 3:28,1027,0,
31/03/2022 3:29,1025.75,-1.25,
31/03/2022 3:30,1026,0.25,
31/03/2022 3:31,1025.75,-0.25,
31/03/2022 3:32,1026.5,0.75,
31/03/2022 3:34,1026,-0.5,
31/03/2022 3:35,1026.25,0.25,
31/03/2022 3:38,1027.25,1,
31/03/2022 3:39,1026.75,-0.5,
31/03/2022 3:40,1026,-0.75,
31/03/2022 3:41,1027.5,1.5,
31/03/2022 3:43,1025.5,-2,
31/03/2022 3:44,1025.5,0,
31/03/2022 3:45,1024,-1.5,
31/03/2022 3:46,1024.75,0.75,
31/03/2022 3:47,1028,3.25,
31/03/2022 3:48,1029,1,
31/03/2022 3:49,1029.5,0.5,
31/03/2022 3:50,1028.25,-1.25,
31/03/2022 3:51,1029.25,1,
31/03/2022 3:52,1028.25,-1,
31/03/2022 3:53,1028.25,0,
31/03/2022 3:54,1029.25,1,
31/03/2022 3:55,1029.5,0.25,
31/03/2022 3:57,1030.5,1,
31/03/2022 3:58,1031.5,1,
31/03/2022 3:59,1032.75,1.25,
31/03/2022 4:00,1031,-1.75,
31/03/2022 4:01,1032.75,1.75,
31/03/2022 4:05,1032.5,-0.25,
31/03/2022 4:09,1030.5,-2,
31/03/2022 4:10,1030.25,-0.25,
31/03/2022 4:15,1030,-0.25,
Downloaded from Barchart.com as of 03-31-2022 04:25am CDT,,,
